time,open,high,low,close,volume
2023-10-22 12:19,0.51728,0.51735,0.51726,0.51726,27800
2023-10-22 12:19,0.51728,0.51735,0.51726,0.51726,27800
2023-10-22 12:19,0.51728,0.51735,0.51726,0.51726,27800
2023-10-22 12:20,0.51726,0.51727,0.51714,0.51714,20400
2023-10-22 12:20,0.51726,0.51727,0.51714,0.51714,20400
2023-10-22 12:20,0.51726,0.51727,0.51714,0.51714,20400
2023-10-22 12:21,0.51709,0.51739,0.51709,0.51738,29300
2023-10-22 12:21,0.51709,0.51739,0.51709,0.51738,29300
2023-10-22 12:21,0.51709,0.51739,0.51709,0.51738,29300
2023-10-22 12:22,0.51739,0.51752,0.51739,0.51752,15200
2023-10-22 12:22,0.51739,0.51752,0.51739,0.51752,15200
2023-10-22 12:22,0.51739,0.51752,0.51739,0.51752,15200
2023-10-22 12:23,0.51756,0.51759,0.51738,0.51738,286200
2023-10-22 12:23,0.51756,0.51759,0.51738,0.51738,286200
2023-10-22 12:23,0.51756,0.51759,0.51738,0.51738,286200
2023-10-22 12:24,0.51739,0.51754,0.51739,0.51751,35600
2023-10-22 12:24,0.51739,0.51754,0.51739,0.51751,35600
2023-10-22 12:24,0.51739,0.51754,0.51739,0.51751,35600
2023-10-22 12:25,0.5175,0.51778,0.5175,0.51778,71700
2023-10-22 12:25,0.5175,0.51778,0.5175,0.51778,71700
2023-10-22 12:25,0.5175,0.51778,0.5175,0.51778,71700
2023-10-22 12:26,0.51778,0.51798,0.51778,0.5179,22900
2023-10-22 12:26,0.51778,0.51798,0.51778,0.5179,22900
2023-10-22 12:26,0.51778,0.51798,0.51778,0.5179,22900
2023-10-22 12:27,0.51785,0.51787,0.51772,0.51787,37900
2023-10-22 12:27,0.51785,0.51787,0.51772,0.51787,37900
2023-10-22 12:27,0.51785,0.51787,0.51772,0.51787,37900
2023-10-22 12:28,0.51787,0.51799,0.51773,0.51791,123800
2023-10-22 12:28,0.51787,0.51799,0.51773,0.51791,123800
2023-10-22 12:28,0.51787,0.51799,0.51773,0.51791,123800
2023-10-22 12:29,0.51795,0.51795,0.51792,0.51792,13900
2023-10-22 12:29,0.51795,0.51795,0.51792,0.51792,13900
2023-10-22 12:29,0.51795,0.51795,0.51792,0.51792,13900
2023-10-22 12:30,0.51793,0.51793,0.51781,0.51782,16500
2023-10-22 12:30,0.51793,0.51793,0.51781,0.51782,16500
2023-10-22 12:30,0.51793,0.51793,0.51781,0.51782,16500
2023-10-22 12:31,0.51783,0.51793,0.51773,0.51773,17400
2023-10-22 12:31,0.51783,0.51793,0.51773,0.51773,17400
2023-10-22 12:31,0.51783,0.51793,0.51773,0.51773,17400
2023-10-22 12:32,0.51768,0.51769,0.5174,0.51746,44500
2023-10-22 12:32,0.51768,0.51769,0.5174,0.51746,44500
2023-10-22 12:32,0.51768,0.51769,0.5174,0.51746,44500
2023-10-22 12:33,0.51746,0.51756,0.51746,0.51748,7300
2023-10-22 12:33,0.51746,0.51756,0.51746,0.51748,7300
2023-10-22 12:33,0.51746,0.51756,0.51746,0.51748,7300
2023-10-22 12:34,0.51745,0.51746,0.51741,0.51741,3600
2023-10-22 12:34,0.51745,0.51746,0.51741,0.51741,3600
2023-10-22 12:34,0.51745,0.51746,0.51741,0.51741,3600
2023-10-22 12:35,0.51733,0.51762,0.51733,0.51762,30400
2023-10-22 12:35,0.51733,0.51762,0.51733,0.51762,30400
2023-10-22 12:35,0.51733,0.51762,0.51733,0.51762,30400
2023-10-22 12:36,0.51766,0.51766,0.5176,0.5176,5400
2023-10-22 12:36,0.51766,0.51766,0.5176,0.5176,5400
2023-10-22 12:36,0.51766,0.51766,0.5176,0.5176,5400
2023-10-22 12:37,0.5176,0.5176,0.5176,0.5176,0
2023-10-22 12:37,0.5176,0.5176,0.5176,0.5176,0
2023-10-22 12:37,0.5176,0.5176,0.5176,0.5176,0
2023-10-22 12:38,0.5176,0.5176,0.51728,0.51728,39500
2023-10-22 12:38,0.5176,0.5176,0.51728,0.51728,39500
2023-10-22 12:38,0.5176,0.5176,0.51728,0.51728,39500
2023-10-22 12:39,0.51733,0.51747,0.51733,0.51741,59300
2023-10-22 12:39,0.51733,0.51747,0.51733,0.51741,59300
2023-10-22 12:39,0.51733,0.51747,0.51733,0.51741,59300
2023-10-22 12:40,0.51743,0.5175,0.51736,0.51736,48900
2023-10-22 12:40,0.51743,0.5175,0.51736,0.51736,48900
2023-10-22 12:40,0.51743,0.5175,0.51736,0.51736,48900
2023-10-22 12:41,0.51736,0.51737,0.51721,0.51721,4400
2023-10-22 12:41,0.51736,0.51737,0.51721,0.51721,4400
2023-10-22 12:41,0.51736,0.51737,0.51721,0.51721,4400
2023-10-22 12:42,0.51721,0.51721,0.51707,0.51707,27300
2023-10-22 12:42,0.51721,0.51721,0.51707,0.51707,27300
2023-10-22 12:42,0.51721,0.51721,0.51707,0.51707,27300
2023-10-22 12:43,0.51705,0.51713,0.51703,0.51703,50600
2023-10-22 12:43,0.51705,0.51713,0.51703,0.51703,50600
2023-10-22 12:43,0.51705,0.51713,0.51703,0.51703,50600
2023-10-22 12:44,0.517,0.517,0.51691,0.51691,52900
2023-10-22 12:44,0.517,0.517,0.51691,0.51691,52900
2023-10-22 12:44,0.517,0.517,0.51691,0.51691,52900
2023-10-22 12:45,0.51692,0.51693,0.51658,0.51693,263800
2023-10-22 12:45,0.51692,0.51693,0.51658,0.51693,263800
2023-10-22 12:45,0.51692,0.51693,0.51658,0.51693,263800
2023-10-22 12:46,0.51698,0.51714,0.51688,0.51688,86300
2023-10-22 12:46,0.51698,0.51714,0.51688,0.51688,86300
2023-10-22 12:46,0.51698,0.51714,0.51688,0.51688,86300
2023-10-22 12:47,0.51688,0.51688,0.51667,0.51667,38900
2023-10-22 12:47,0.51688,0.51688,0.51667,0.51667,38900
2023-10-22 12:47,0.51688,0.51688,0.51667,0.51667,38900
2023-10-22 12:48,0.51665,0.51703,0.51656,0.51698,110500
2023-10-22 12:48,0.51665,0.51703,0.51656,0.51698,110500
2023-10-22 12:48,0.51665,0.51703,0.51656,0.51698,110500
2023-10-22 12:49,0.51699,0.51699,0.51684,0.51685,1700
2023-10-22 12:49,0.51699,0.51699,0.51684,0.51685,1700
2023-10-22 12:49,0.51699,0.51699,0.51684,0.51685,1700
2023-10-22 12:50,0.51686,0.51693,0.51676,0.51676,34600
2023-10-22 12:50,0.51686,0.51693,0.51676,0.51676,34600
2023-10-22 12:50,0.51686,0.51693,0.51676,0.51676,34600
2023-10-22 12:51,0.5168,0.51681,0.51668,0.51679,27500
2023-10-22 12:51,0.5168,0.51681,0.51668,0.51679,27500
2023-10-22 12:51,0.5168,0.51681,0.51668,0.51679,27500
2023-10-22 12:52,0.51681,0.51685,0.51681,0.51684,5900
2023-10-22 12:52,0.51681,0.51685,0.51681,0.51684,5900
2023-10-22 12:52,0.51681,0.51685,0.51681,0.51684,5900
2023-10-22 12:53,0.5168,0.5168,0.51676,0.51676,28800
2023-10-22 12:53,0.5168,0.5168,0.51676,0.51676,28800
2023-10-22 12:53,0.5168,0.5168,0.51676,0.51676,28800
2023-10-22 12:54,0.51675,0.51685,0.51675,0.51684,9600
2023-10-22 12:54,0.51675,0.51685,0.51675,0.51684,9600
2023-10-22 12:54,0.51675,0.51685,0.51675,0.51684,9600
2023-10-22 12:55,0.5168,0.5168,0.51662,0.51663,21300
2023-10-22 12:55,0.5168,0.5168,0.51662,0.51663,21300
2023-10-22 12:55,0.5168,0.5168,0.51662,0.51663,21300
2023-10-22 12:56,0.51662,0.51662,0.51643,0.51643,26400
2023-10-22 12:56,0.51662,0.51662,0.51643,0.51643,26400
2023-10-22 12:56,0.51662,0.51662,0.51643,0.51643,26400
2023-10-22 12:57,0.51642,0.51658,0.51642,0.51658,53300
2023-10-22 12:57,0.51642,0.51658,0.51642,0.51658,53300
2023-10-22 12:57,0.51642,0.51658,0.51642,0.51658,53300
2023-10-22 12:58,0.51652,0.5166,0.51649,0.5166,28400
2023-10-22 12:58,0.51652,0.5166,0.51649,0.5166,28400
2023-10-22 12:58,0.51652,0.5166,0.51649,0.5166,28400
2023-10-22 12:59,0.51659,0.51659,0.5164,0.51649,48400
2023-10-22 12:59,0.51659,0.51659,0.5164,0.51649,48400
2023-10-22 12:59,0.51659,0.51659,0.5164,0.51649,48400
2023-10-22 13:00,0.51653,0.51653,0.51633,0.5165,122600
2023-10-22 13:00,0.51653,0.51653,0.51633,0.5165,122600
2023-10-22 13:00,0.51653,0.51653,0.51633,0.5165,122600
2023-10-22 13:01,0.51651,0.51673,0.51651,0.51673,91600
2023-10-22 13:01,0.51651,0.51673,0.51651,0.51673,91600
2023-10-22 13:01,0.51651,0.51673,0.51651,0.51673,91600
2023-10-22 13:02,0.51673,0.51701,0.51673,0.517,87100
2023-10-22 13:02,0.51673,0.51701,0.51673,0.517,87100
2023-10-22 13:02,0.51673,0.51701,0.51673,0.517,87100
2023-10-22 13:03,0.517,0.517,0.51692,0.51696,17800
2023-10-22 13:03,0.517,0.517,0.51692,0.51696,17800
2023-10-22 13:03,0.517,0.517,0.51692,0.51696,17800
2023-10-22 13:04,0.51697,0.51715,0.51697,0.51715,16900
2023-10-22 13:04,0.51697,0.51715,0.51697,0.51715,16900
2023-10-22 13:04,0.51697,0.51715,0.51697,0.51715,16900
2023-10-22 13:05,0.51715,0.51721,0.51704,0.51704,47000
2023-10-22 13:05,0.51715,0.51721,0.51704,0.51704,47000
2023-10-22 13:05,0.51715,0.51721,0.51704,0.51704,47000
2023-10-22 13:06,0.51697,0.51712,0.51697,0.51711,11300
2023-10-22 13:06,0.51697,0.51712,0.51697,0.51711,11300
2023-10-22 13:06,0.51697,0.51712,0.51697,0.51711,11300
2023-10-22 13:07,0.51712,0.51743,0.51712,0.51743,26200
2023-10-22 13:07,0.51712,0.51743,0.51712,0.51743,26200
2023-10-22 13:07,0.51712,0.51743,0.51712,0.51743,26200
2023-10-22 13:08,0.51749,0.51749,0.51739,0.51748,26400
2023-10-22 13:08,0.51749,0.51749,0.51739,0.51748,26400
2023-10-22 13:08,0.51749,0.51749,0.51739,0.51748,26400
2023-10-22 13:09,0.5175,0.5175,0.51733,0.51733,103000
2023-10-22 13:09,0.5175,0.5175,0.51733,0.51733,103000
2023-10-22 13:09,0.5175,0.5175,0.51733,0.51733,103000
2023-10-22 13:10,0.51737,0.51738,0.51737,0.51738,2500
2023-10-22 13:10,0.51737,0.51738,0.51737,0.51738,2500
2023-10-22 13:10,0.51737,0.51738,0.51737,0.51738,2500
2023-10-22 13:11,0.51737,0.51738,0.51737,0.51738,6900
2023-10-22 13:11,0.51737,0.51738,0.51737,0.51738,6900
2023-10-22 13:11,0.51737,0.51738,0.51737,0.51738,6900
2023-10-22 13:12,0.51737,0.51737,0.51717,0.51728,88300
2023-10-22 13:12,0.51737,0.51737,0.51717,0.51728,88300
2023-10-22 13:12,0.51737,0.51737,0.51717,0.51728,88300
2023-10-22 13:13,0.51728,0.51728,0.51705,0.51705,20200
2023-10-22 13:13,0.51728,0.51728,0.51705,0.51705,20200
2023-10-22 13:13,0.51728,0.51728,0.51705,0.51705,20200
2023-10-22 13:14,0.51706,0.51706,0.51705,0.51706,11100
2023-10-22 13:14,0.51706,0.51706,0.51705,0.51706,11100
2023-10-22 13:14,0.51706,0.51706,0.51705,0.51706,11100
2023-10-22 13:15,0.51706,0.5171,0.51692,0.5171,72800
2023-10-22 13:15,0.51706,0.5171,0.51692,0.5171,72800
2023-10-22 13:15,0.51706,0.5171,0.51692,0.5171,72800
2023-10-22 13:16,0.51706,0.51706,0.51696,0.51696,17700
2023-10-22 13:16,0.51706,0.51706,0.51696,0.51696,17700
2023-10-22 13:16,0.51706,0.51706,0.51696,0.51696,17700
2023-10-22 13:17,0.51699,0.51724,0.51689,0.51724,228000
2023-10-22 13:17,0.51699,0.51724,0.51689,0.51724,228000
2023-10-22 13:17,0.51699,0.51724,0.51689,0.51724,228000
2023-10-22 13:18,0.51725,0.51725,0.51712,0.51713,12400
2023-10-22 13:18,0.51725,0.51725,0.51712,0.51713,12400
2023-10-22 13:18,0.51725,0.51725,0.51712,0.51713,12400
2023-10-22 13:19,0.51713,0.51713,0.51713,0.51713,0
2023-10-22 13:19,0.51713,0.51713,0.51713,0.51713,0
2023-10-22 13:19,0.51713,0.51713,0.51713,0.51713,0
2023-10-22 13:20,0.51712,0.51746,0.51712,0.51741,19400
2023-10-22 13:20,0.51712,0.51746,0.51712,0.51741,19400
2023-10-22 13:20,0.51712,0.51746,0.51712,0.51741,19400
2023-10-22 13:21,0.51748,0.51774,0.51748,0.51773,75000
2023-10-22 13:21,0.51748,0.51774,0.51748,0.51773,75000
2023-10-22 13:21,0.51748,0.51774,0.51748,0.51773,75000
2023-10-22 13:22,0.51773,0.51775,0.51767,0.51774,32300
2023-10-22 13:22,0.51773,0.51775,0.51767,0.51774,32300
2023-10-22 13:22,0.51773,0.51775,0.51767,0.51774,32300
2023-10-22 13:23,0.51774,0.51783,0.51774,0.51783,48300
2023-10-22 13:23,0.51774,0.51783,0.51774,0.51783,48300
2023-10-22 13:23,0.51774,0.51783,0.51774,0.51783,48300
2023-10-22 13:24,0.51787,0.51787,0.5177,0.51776,61800
2023-10-22 13:24,0.51787,0.51787,0.5177,0.51776,61800
2023-10-22 13:24,0.51787,0.51787,0.5177,0.51776,61800
2023-10-22 13:25,0.51787,0.51789,0.51787,0.51787,35700
2023-10-22 13:25,0.51787,0.51789,0.51787,0.51787,35700
2023-10-22 13:25,0.51787,0.51789,0.51787,0.51787,35700
2023-10-22 13:26,0.51789,0.518,0.51789,0.518,145600
2023-10-22 13:26,0.51789,0.518,0.51789,0.518,145600
2023-10-22 13:26,0.51789,0.518,0.51789,0.518,145600
2023-10-22 13:27,0.518,0.51815,0.5178,0.5178,925300
2023-10-22 13:27,0.518,0.51815,0.5178,0.5178,925300
2023-10-22 13:27,0.518,0.51815,0.5178,0.5178,925300
2023-10-22 13:28,0.51776,0.51792,0.51773,0.51792,9500
2023-10-22 13:28,0.51776,0.51792,0.51773,0.51792,9500
2023-10-22 13:28,0.51776,0.51792,0.51773,0.51792,9500
2023-10-22 13:29,0.51801,0.51818,0.51801,0.51817,14600
2023-10-22 13:29,0.51801,0.51818,0.51801,0.51817,14600
2023-10-22 13:29,0.51801,0.51818,0.51801,0.51817,14600
2023-10-22 13:30,0.51812,0.51814,0.51798,0.51813,48800
2023-10-22 13:30,0.51812,0.51814,0.51798,0.51813,48800
2023-10-22 13:30,0.51812,0.51814,0.51798,0.51813,48800
2023-10-22 13:31,0.51805,0.51806,0.51763,0.51766,43300
2023-10-22 13:31,0.51805,0.51806,0.51763,0.51766,43300
2023-10-22 13:31,0.51805,0.51806,0.51763,0.51766,43300
2023-10-22 13:32,0.5177,0.51775,0.51768,0.51775,12200
2023-10-22 13:32,0.5177,0.51775,0.51768,0.51775,12200
2023-10-22 13:32,0.5177,0.51775,0.51768,0.51775,12200
2023-10-22 13:33,0.51774,0.51774,0.51774,0.51774,1700
2023-10-22 13:33,0.51774,0.51774,0.51774,0.51774,1700
2023-10-22 13:33,0.51774,0.51774,0.51774,0.51774,1700
2023-10-22 13:34,0.51772,0.51775,0.51757,0.51771,265200
2023-10-22 13:34,0.51772,0.51775,0.51757,0.51771,265200
2023-10-22 13:34,0.51772,0.51775,0.51757,0.51771,265200
2023-10-22 13:35,0.51775,0.51809,0.51773,0.51808,32000
2023-10-22 13:35,0.51775,0.51809,0.51773,0.51808,32000
2023-10-22 13:35,0.51775,0.51809,0.51773,0.51808,32000
2023-10-22 13:36,0.51797,0.51797,0.51772,0.51773,44500
2023-10-22 13:36,0.51797,0.51797,0.51772,0.51773,44500
2023-10-22 13:36,0.51797,0.51797,0.51772,0.51773,44500
2023-10-22 13:37,0.51773,0.51773,0.5176,0.51766,34100
2023-10-22 13:37,0.51773,0.51773,0.5176,0.51766,34100
2023-10-22 13:37,0.51773,0.51773,0.5176,0.51766,34100
2023-10-22 13:38,0.51766,0.5178,0.51766,0.5178,14600
2023-10-22 13:38,0.51766,0.5178,0.51766,0.5178,14600
2023-10-22 13:38,0.51766,0.5178,0.51766,0.5178,14600
2023-10-22 13:39,0.51781,0.51781,0.5178,0.5178,400
2023-10-22 13:39,0.51781,0.51781,0.5178,0.5178,400
2023-10-22 13:39,0.51781,0.51781,0.5178,0.5178,400
2023-10-22 13:40,0.51781,0.51781,0.51765,0.51765,75800
2023-10-22 13:40,0.51781,0.51781,0.51765,0.51765,75800
2023-10-22 13:40,0.51781,0.51781,0.51765,0.51765,75800
2023-10-22 13:41,0.51762,0.51779,0.51762,0.51762,67000
2023-10-22 13:41,0.51762,0.51779,0.51762,0.51762,67000
2023-10-22 13:41,0.51762,0.51779,0.51762,0.51762,67000
2023-10-22 13:42,0.51772,0.51777,0.51763,0.51763,9100
2023-10-22 13:42,0.51772,0.51777,0.51763,0.51763,9100
2023-10-22 13:42,0.51772,0.51777,0.51763,0.51763,9100
2023-10-22 13:43,0.51763,0.51767,0.51755,0.51755,75700
2023-10-22 13:43,0.51763,0.51767,0.51755,0.51755,75700
2023-10-22 13:43,0.51763,0.51767,0.51755,0.51755,75700
2023-10-22 13:44,0.51752,0.51756,0.51737,0.51741,16800
2023-10-22 13:44,0.51752,0.51756,0.51737,0.51741,16800
2023-10-22 13:44,0.51752,0.51756,0.51737,0.51741,16800
2023-10-22 13:45,0.51741,0.51741,0.51732,0.51732,134100
2023-10-22 13:45,0.51741,0.51741,0.51732,0.51732,134100
2023-10-22 13:45,0.51741,0.51741,0.51732,0.51732,134100
2023-10-22 13:46,0.51732,0.51732,0.51709,0.51721,619300
2023-10-22 13:46,0.51732,0.51732,0.51709,0.51721,619300
2023-10-22 13:46,0.51732,0.51732,0.51709,0.51721,619300
2023-10-22 13:47,0.51716,0.51716,0.51692,0.51707,193800
2023-10-22 13:47,0.51716,0.51716,0.51692,0.51707,193800
2023-10-22 13:47,0.51716,0.51716,0.51692,0.51707,193800
2023-10-22 13:48,0.51707,0.51732,0.51707,0.51732,58100
2023-10-22 13:48,0.51707,0.51732,0.51707,0.51732,58100
2023-10-22 13:48,0.51707,0.51732,0.51707,0.51732,58100
2023-10-22 13:49,0.51732,0.51753,0.51726,0.51753,23500
2023-10-22 13:49,0.51732,0.51753,0.51726,0.51753,23500
2023-10-22 13:49,0.51732,0.51753,0.51726,0.51753,23500
2023-10-22 13:50,0.51753,0.51758,0.51748,0.51751,81300
2023-10-22 13:50,0.51753,0.51758,0.51748,0.51751,81300
2023-10-22 13:50,0.51753,0.51758,0.51748,0.51751,81300
2023-10-22 13:51,0.51752,0.51798,0.51752,0.51798,264200
2023-10-22 13:51,0.51752,0.51798,0.51752,0.51798,264200
2023-10-22 13:51,0.51752,0.51798,0.51752,0.51798,264200
2023-10-22 13:52,0.51798,0.5182,0.51797,0.51816,125200
2023-10-22 13:52,0.51798,0.5182,0.51797,0.51816,125200
2023-10-22 13:52,0.51798,0.5182,0.51797,0.51816,125200
2023-10-22 13:53,0.51816,0.51832,0.51816,0.51829,176900
2023-10-22 13:53,0.51816,0.51832,0.51816,0.51829,176900
2023-10-22 13:53,0.51816,0.51832,0.51816,0.51829,176900
2023-10-22 13:54,0.51823,0.5183,0.51813,0.51814,58400
2023-10-22 13:54,0.51823,0.5183,0.51813,0.51814,58400
2023-10-22 13:54,0.51823,0.5183,0.51813,0.51814,58400
2023-10-22 13:55,0.51814,0.51821,0.51803,0.51813,65800
2023-10-22 13:55,0.51814,0.51821,0.51803,0.51813,65800
2023-10-22 13:55,0.51814,0.51821,0.51803,0.51813,65800
2023-10-22 13:56,0.51817,0.51818,0.51813,0.51818,15800
2023-10-22 13:56,0.51817,0.51818,0.51813,0.51818,15800
2023-10-22 13:56,0.51817,0.51818,0.51813,0.51818,15800
2023-10-22 13:57,0.51818,0.5183,0.51818,0.51829,70900
2023-10-22 13:57,0.51818,0.5183,0.51818,0.51829,70900
2023-10-22 13:57,0.51818,0.5183,0.51818,0.51829,70900
2023-10-22 13:58,0.51829,0.5183,0.51819,0.51819,36200
2023-10-22 13:58,0.51829,0.5183,0.51819,0.51819,36200
2023-10-22 13:58,0.51829,0.5183,0.51819,0.51819,36200
2023-10-22 13:59,0.51818,0.5182,0.51811,0.51819,24600
2023-10-22 13:59,0.51818,0.5182,0.51811,0.51819,24600
2023-10-22 13:59,0.51818,0.5182,0.51811,0.51819,24600
2023-10-22 14:00,0.51815,0.51818,0.51806,0.51818,61100
2023-10-22 14:00,0.51815,0.51818,0.51806,0.51818,61100
2023-10-22 14:00,0.51815,0.51818,0.51806,0.51818,61100
2023-10-22 14:01,0.51825,0.51835,0.51814,0.51814,67800
2023-10-22 14:01,0.51825,0.51835,0.51814,0.51814,67800
2023-10-22 14:01,0.51825,0.51835,0.51814,0.51814,67800
2023-10-22 14:02,0.51813,0.51813,0.51778,0.5179,34200
2023-10-22 14:02,0.51813,0.51813,0.51778,0.5179,34200
2023-10-22 14:02,0.51813,0.51813,0.51778,0.5179,34200
2023-10-22 14:03,0.51791,0.51795,0.51779,0.51779,8100
2023-10-22 14:03,0.51791,0.51795,0.51779,0.51779,8100
2023-10-22 14:03,0.51791,0.51795,0.51779,0.51779,8100
2023-10-22 14:04,0.51778,0.51785,0.51778,0.51778,39200
2023-10-22 14:04,0.51778,0.51785,0.51778,0.51778,39200
2023-10-22 14:04,0.51778,0.51785,0.51778,0.51778,39200
2023-10-22 14:05,0.51779,0.51805,0.51779,0.51805,55500
2023-10-22 14:05,0.51779,0.51805,0.51779,0.51805,55500
2023-10-22 14:05,0.51779,0.51805,0.51779,0.51805,55500
2023-10-22 14:06,0.51807,0.51825,0.51807,0.5182,144400
2023-10-22 14:06,0.51807,0.51825,0.51807,0.5182,144400
2023-10-22 14:06,0.51807,0.51825,0.51807,0.5182,144400
2023-10-22 14:07,0.51814,0.51815,0.51814,0.51815,1500
2023-10-22 14:07,0.51814,0.51815,0.51814,0.51815,1500
2023-10-22 14:07,0.51814,0.51815,0.51814,0.51815,1500
2023-10-22 14:08,0.51822,0.5184,0.51822,0.51828,166100
2023-10-22 14:08,0.51822,0.5184,0.51822,0.51828,166100
2023-10-22 14:08,0.51822,0.5184,0.51822,0.51828,166100
2023-10-22 14:09,0.51828,0.5187,0.51828,0.51854,337200
2023-10-22 14:09,0.51828,0.5187,0.51828,0.51854,337200
2023-10-22 14:09,0.51828,0.5187,0.51828,0.51854,337200
2023-10-22 14:10,0.51852,0.51884,0.51848,0.51883,70100
2023-10-22 14:10,0.51852,0.51884,0.51848,0.51883,70100
2023-10-22 14:10,0.51852,0.51884,0.51848,0.51883,70100
2023-10-22 14:11,0.51883,0.51906,0.51881,0.51889,216300
2023-10-22 14:11,0.51883,0.51906,0.51881,0.51889,216300
2023-10-22 14:11,0.51883,0.51906,0.51881,0.51889,216300
2023-10-22 14:12,0.51889,0.51889,0.51863,0.51869,46900
2023-10-22 14:12,0.51889,0.51889,0.51863,0.51869,46900
2023-10-22 14:12,0.51889,0.51889,0.51863,0.51869,46900
2023-10-22 14:13,0.51869,0.51874,0.51862,0.51867,33700
2023-10-22 14:13,0.51869,0.51874,0.51862,0.51867,33700
2023-10-22 14:13,0.51869,0.51874,0.51862,0.51867,33700
2023-10-22 14:14,0.51866,0.51874,0.51834,0.51874,140900
2023-10-22 14:14,0.51866,0.51874,0.51834,0.51874,140900
2023-10-22 14:14,0.51866,0.51874,0.51834,0.51874,140900
2023-10-22 14:15,0.51872,0.5188,0.51859,0.51871,69500
2023-10-22 14:15,0.51872,0.5188,0.51859,0.51871,69500
2023-10-22 14:15,0.51872,0.5188,0.51859,0.51871,69500
2023-10-22 14:16,0.51862,0.51863,0.51845,0.51845,22600
2023-10-22 14:16,0.51862,0.51863,0.51845,0.51845,22600
2023-10-22 14:16,0.51862,0.51863,0.51845,0.51845,22600
2023-10-22 14:17,0.5185,0.5185,0.51849,0.5185,3800
2023-10-22 14:17,0.5185,0.5185,0.51849,0.5185,3800
2023-10-22 14:17,0.5185,0.5185,0.51849,0.5185,3800
2023-10-22 14:18,0.51849,0.51849,0.51841,0.51842,11100
2023-10-22 14:18,0.51849,0.51849,0.51841,0.51842,11100
2023-10-22 14:18,0.51849,0.51849,0.51841,0.51842,11100
2023-10-22 14:19,0.51843,0.51843,0.51828,0.51828,57200
2023-10-22 14:19,0.51843,0.51843,0.51828,0.51828,57200
2023-10-22 14:19,0.51843,0.51843,0.51828,0.51828,57200
2023-10-22 14:20,0.51827,0.51832,0.51806,0.51806,34900
